prod_id,prod_unit,Weekend,mean_price,sum_sale_quantity,freq_of _discount_number,discount_ration,brand_desc,category_desc_eng,y
999221781,CT,0.329590488771466,1.5892766726943899,1659.0,0.5264200792602379,0.25503269277103396,BIMBO,PACKAGED BREAD,3
999221783,CT,0.300150829562594,1.59,698.0,0.0497737556561086,0.00499919367843896,NO LABEL,FROZEN BREAD,0
999221786,CT,0.28067226890756297,3.9152840909090902,704.0,0.601680672268908,0.268009350664304,SEEBERGER,NUTS,3
999221788,CT,0.29166666666666696,9.21411764705882,102.0,0.75,0.419951201201201,SKIP,WASHING MACHINE DETERGENTS,1
999221789,CT,0.324607329842932,9.5862441314554,213.0,0.827225130890052,0.44966458657715497,SKIP,WASHING MACHINE DETERGENTS,1
999221873,CT,0.247163695299838,3.35014604150653,1301.0,0.7090761750405191,0.35377213868326396,CIF,ABRASIVES,1
999222063,CT,0.34543237666479104,0.618140445611987,41112.0,0.471487525792534,0.166409255189151,NO LABEL,INDIVIDUAL BOWLS,3
999222074,CT,0.32995951417004,1.2846107784431102,501.0,0.200404858299595,0.0498697548881147,PRIVATE LABEL,DISHWASHING MACHINE DETERGENTS,0
999222075,CT,0.33333333333333304,1.28125172890733,1446.0,0.18646508279337698,0.0489130425591323,PRIVATE LABEL,DISHWASHING MACHINE DETERGENTS,0
999222135,CT,0.28193430656934304,2.41414860681115,1292.0,0.577554744525547,0.293701292082842,IZIDORO,COLD CUTS,3
999222145,CT,0.340769732550554,0.749965932318874,22015.0,0.592694063926941,0.20198057548742498,NO LABEL,INDIVIDUAL BOWLS,3
999222454,CT,0.31374606505771196,3.87168348809043,2477.0,0.673662119622246,0.29801187099815196,MILKA,CHOCOLATE BARS,3
999222508,CT,0.338983050847458,2.4119090909090897,330.0,0.6497175141242939,0.275774437801716,FIRMO,NOTEBOOKS AND SHEETS,3
999222546,CT,0.281065088757396,3.9860451977401103,354.0,0.23964497041420102,0.0799706366507986,QTA JUGAIS,SWEETS AND THE LIKE,2
999222596,CT,0.32749326145552604,0.49,1790.0,0.0882749326145553,0.00951189100977318,PRIVATE LABEL,SOAPS,0
999222597,CT,0.329337094499295,0.49,1700.0,0.0796897038081805,0.008311505138021359,PRIVATE LABEL,SOAPS,0
999222598,CT,0.33126293995859196,0.49,1705.0,0.0793650793650794,0.00824636272728553,PRIVATE LABEL,SOAPS,0
999222638,CT,0.256449165402124,4.99324427480916,786.0,0.31562974203338395,0.0745070798925911,POLIDENT,PROTHESIS PRODUCTS,2
999222639,CT,0.310126582278481,3.7509970674486803,341.0,0.75,0.38097007447981,LE PETIT MARSEILLAIS,SHAMPOO,1
999222654,CT,0.275115919629057,3.68173611111111,720.0,0.451313755795981,0.113838250298366,PARMAREGGIO,FOREIGN CHEESE,2
999222699,CT,0.273381294964029,13.324507042253499,284.0,0.6906474820143891,0.34494140323557004,SUN,DISHWASHING MACHINE DETERGENTS,1
999222700,CT,0.298333333333333,3.32982240437159,732.0,0.5366666666666671,0.237351726384989,SEEBERGER,NUTS,3
999222701,CT,0.26555023923445004,3.37182773109244,476.0,0.614832535885168,0.26943164629460203,SEEBERGER,NUTS,3
999222720,CT,0.32076813655761,1.28956637758506,1499.0,0.20128022759601702,0.09077651703110699,PANRICO,PACKAGED BREAD,2
999222729,CT,0.26798143851508105,0.69,3012.0,0.0506573859242073,0.00735379281228167,PRIVATE LABEL,OTHER CLEANING ACCESSORIES,0
999222744,CT,0.185589519650655,1.86433808553971,491.0,0.679039301310044,0.346779727196254,BIMBO,PACKAGED BREAD,1
999222746,CT,0.318791946308725,1.88124739039666,1916.0,0.21420581655481,0.0812122732725835,BIMBO,PACKAGED BREAD,2
999222747,CT,0.26046511627907,16.4720512820513,234.0,0.5162790697674421,0.26007213411399105,ULTIMA,DRY FOOD ANIMALS,3
999222748,CT,0.230188679245283,16.0270318021201,283.0,0.49433962264150894,0.246271985350475,ULTIMA,DRY FOOD ANIMALS,3
999222750,CT,0.322990126939351,1.59,815.0,0.0677009873060649,0.00981096592773949,PRIVATE LABEL,CHOCOLATE BARS,0
999222752,CT,0.26577840112202,0.69,1641.0,0.0568022440392707,0.00804757742680787,PRIVATE LABEL,OTHER CLEANING ACCESSORIES,0
